Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2025	Secretory Granule Membrane (GO:0030667)	21/279	8.022667e-02	4.259816e-01	0	0	1.430090e+00	3.607974e+00	MOXD1;DGAT1;CD300A;RAB3D;SLC30A5;C5AR1;ICA1;ANO6;ATP11A;SRI;PCSK4;RAP2C;GLIPR1;PTPRC;ANXA7;EXOC3;LAMTOR2;CD47;HMOX2;ATP6V0A1;TLR2
GO_Cellular_Component_2025	Spliceosomal snRNP Complex (GO:0097525)	6/56	8.125809e-02	4.259816e-01	0	0	2.102173e+00	5.276716e+00	PRPF4;SF3B2;PRPF6;LUC7L;HTATSF1;LSM4
GO_Cellular_Component_2025	CMG Complex (GO:0071162)	2/9	8.187287e-02	4.259816e-01	0	0	4.998018e+00	1.250798e+01	GINS3;MCM5
GO_Cellular_Component_2025	FNIP-folliculin RagC/D GAP (GO:1990877)	2/9	8.187287e-02	4.259816e-01	0	0	4.998018e+00	1.250798e+01	LAMTOR2;LAMTOR4
GO_Cellular_Component_2025	Golgi Medial Cisterna (GO:0005797)	2/9	8.187287e-02	4.259816e-01	0	0	4.998018e+00	1.250798e+01	MAN2A1;GOSR1
GO_Cellular_Component_2025	Mitochondrial Inner Membrane (GO:0005743)	29/409	8.424596e-02	4.259816e-01	0	0	1.342188e+00	3.320592e+00	SLC25A1;ALAS2;MRPS16;NDUFB10;MRPS11;COX4I2;MRPL16;MRPS31;ECSIT;COX6A1;MRPL32;ATP5MC1;GRPEL1;UCP2;PMPCA;NDUFV3;CHCHD1;ATP5ME;ACAD9;PAM16;PLA2G4A;TIMM21;MRPL23;COX6B2;MRPL46;SDHB;CLPX;COQ5;MRPL53
GO_Cellular_Component_2025	Coated Vesicle (GO:0030135)	8/84	8.441708e-02	4.259816e-01	0	0	1.844896e+00	4.560556e+00	TEPSIN;LMBRD1;SEC23IP;HIP1;HAX1;CTSZ;TMED7;YIF1A
GO_Cellular_Component_2025	cullin-RING Ubiquitin Ligase Complex (GO:0031461)	17/219	8.668922e-02	4.291141e-01	0	0	1.477509e+00	3.613139e+00	ZER1;CUL3;FBXO38;GLMN;CUL1;KLHL22;TNFAIP1;TRPC4AP;DDA1;SPSB3;UBE2S;CDC26;KBTBD2;CKS2;FBXL3;FBXO7;DCAF13
GO_Cellular_Component_2025	trans-Golgi Network (GO:0005802)	19/251	8.869967e-02	4.291141e-01	0	0	1.438193e+00	3.484021e+00	COG4;YIPF4;SLC30A5;COG3;CLTA;TRAPPC9;FAM91A1;PCSK4;RAB11A;TMEM230;TEPSIN;GOLGA4;MMP24;TMEM79;GNAS;MYO18A;RAB29;AP1S1;RGS20
GO_Cellular_Component_2025	Spindle Microtubule (GO:0005876)	7/71	8.896268e-02	4.291141e-01	0	0	1.916400e+00	4.636804e+00	PARP4;BOD1;PRC1;CHMP1B;HNRNPU;SKA3;RAB11A
GO_Cellular_Component_2025	SCF Ubiquitin Ligase Complex (GO:0019005)	6/58	9.271100e-02	4.351691e-01	0	0	2.021106e+00	4.806731e+00	SPSB3;FBXO38;CKS2;CUL1;FBXL3;FBXO7
GO_Cellular_Component_2025	Mitochondrial Membrane (GO:0031966)	40/595	9.315782e-02	4.351691e-01	0	0	1.268828e+00	3.011512e+00	SLC25A1;ALAS2;MRPS16;ABCB6;NDUFB10;MRPS11;COX4I2;MRPL16;MRPS31;ECSIT;COX6A1;MRPL32;ATP5MC1;UFL1;CYB5R3;GRPEL1;UCP2;HMOX1;PMPCA;NDUFV3;IKBKE;CHCHD1;SLC25A46;ATP5ME;GSDMD;ACAD9;PAM16;PLA2G4A;TIMM21;MRPL23;COX6B2;MRPL46;SDHB;IRGM;CLPX;COQ5;MRPL53;HAX1;OGDH;TOMM7
GO_Cellular_Component_2025	Serine/Threonine Protein Kinase Complex (GO:1902554)	7/72	9.419820e-02	4.351691e-01	0	0	1.886817e+00	4.457331e+00	TBK1;CAB39L;CCNG2;CKS2;IKBKE;PRKCZ;TANK
GO_Cellular_Component_2025	CD40 Receptor Complex (GO:0035631)	2/10	9.877532e-02	4.438124e-01	0	0	4.373034e+00	1.012317e+01	RNF31;TANK
GO_Cellular_Component_2025	Neuron Projection Cytoplasm (GO:0120111)	2/10	9.877532e-02	4.438124e-01	0	0	4.373034e+00	1.012317e+01	FMR1;EIF4EBP2
GO_Cellular_Component_2025	Actin-Based Cell Projection (GO:0098858)	8/88	1.036449e-01	4.593990e-01	0	0	1.752279e+00	3.972039e+00	TOX4;ACTC1;CALML4;NF2;TEK;TPRN;JAM3;MYO1G
GO_Cellular_Component_2025	cis-Golgi Network (GO:0005801)	6/61	1.114234e-01	4.836372e-01	0	0	1.910560e+00	4.192567e+00	LRPAP1;TRAPPC3;B3GAT3;RAB29;MAP6;BLZF1
GO_Cellular_Component_2025	Endocytic Vesicle Membrane (GO:0030666)	13/165	1.125200e-01	4.836372e-01	0	0	1.499908e+00	3.276735e+00	SCARB2;CAMK2D;AP2B1;RAB11A;EREG;SEC14L2;PIP4P2;MDM2;NOSTRIN;SCARF1;GRIA3;ATP6V0A1;WNT4
GO_Cellular_Component_2025	Desmosome (GO:0030057)	3/22	1.135368e-01	4.836372e-01	0	0	2.762865e+00	6.010968e+00	PKP4;UBA1;JAM3
GO_Cellular_Component_2025	TRAPPIII Protein Complex (GO:1990072)	2/11	1.165402e-01	4.840355e-01	0	0	3.886936e+00	8.355041e+00	TRAPPC3;TRAPPC2L
GO_Cellular_Component_2025	Cell-Cell Contact Zone (GO:0044291)	5/48	1.166183e-01	4.840355e-01	0	0	2.035855e+00	4.374745e+00	RAP2C;PIK3CA;PKP4;JAM2;JAM3
GO_Cellular_Component_2025	Condensed Chromosome (GO:0000793)	6/62	1.180574e-01	4.840355e-01	0	0	1.876343e+00	4.008964e+00	PSMC3IP;XRCC4;P3H4;SMC4;NOL6;BRD4
GO_Cellular_Component_2025	Vesicle Membrane (GO:0012506)	7/77	1.228536e-01	4.974813e-01	0	0	1.751580e+00	3.672646e+00	RIPOR1;ANXA5;ANXA7;AP1S1;VOPP1;AQP5;RAB11A
GO_Cellular_Component_2025	COPI Vesicle Coat (GO:0030126)	2/12	1.350249e-01	5.167131e-01	0	0	3.498057e+00	7.004147e+00	COPA;TMED7
GO_Cellular_Component_2025	Set1C/COMPASS Complex (GO:0048188)	2/12	1.350249e-01	5.167131e-01	0	0	3.498057e+00	7.004147e+00	BOD1;CXXC1
GO_Cellular_Component_2025	Swr1 Complex (GO:0000812)	2/12	1.350249e-01	5.167131e-01	0	0	3.498057e+00	7.004147e+00	EP400;BRD8
GO_Cellular_Component_2025	Cytoplasmic Side of Lysosomal Membrane (GO:0098574)	2/12	1.350249e-01	5.167131e-01	0	0	3.498057e+00	7.004147e+00	KXD1;BORCS5
GO_Cellular_Component_2025	Mitotic Spindle (GO:0072686)	12/155	1.354796e-01	5.167131e-01	0	0	1.471000e+00	2.940431e+00	ATAT1;HDAC3;CUL3;NUP62;HNRNPU;KLHL22;PKP4;KIF20A;TBL1X;SKA3;EML2;MAD1L1
GO_Cellular_Component_2025	Cilium (GO:0005929)	27/402	1.464534e-01	5.459390e-01	0	0	1.264227e+00	2.428641e+00	PSMD10;CDKN1B;ADH1C;CFAP206;ARL13B;NPHP1;NUDT19;BBS4;ENKD1;MAPK3;PDGFRA;PMM2;SEPTIN9;DYNLL2;MLF1;LZTFL1;TMEM231;EHD1;MARCKS;TTC8;RSPH1;RAB15;NME7;SCNN1A;TUBGCP5;DRC3;IFT25
GO_Cellular_Component_2025	Platelet Alpha Granule Lumen (GO:0031093)	6/66	1.464714e-01	5.459390e-01	0	0	1.750882e+00	3.363313e+00	SLC48A1;ISLR;FGG;MAGED2;GTPBP2;FERMT3
GO_Cellular_Component_2025	Rough Endoplasmic Reticulum (GO:0005791)	3/25	1.509358e-01	5.464058e-01	0	0	2.385732e+00	4.511182e+00	LRPAP1;MACO1;UBA1
GO_Cellular_Component_2025	GBAF Complex (GO:0140288)	2/13	1.540993e-01	5.464058e-01	0	0	3.179884e+00	5.946885e+00	SS18;BICRAL
GO_Cellular_Component_2025	RISC Complex (GO:0016442)	2/13	1.540993e-01	5.464058e-01	0	0	3.179884e+00	5.946885e+00	EIF4E;TARBP2
GO_Cellular_Component_2025	Clathrin Coat of trans-Golgi Network Vesicle (GO:0030130)	2/13	1.540993e-01	5.464058e-01	0	0	3.179884e+00	5.946885e+00	AP1S1;NCALD
GO_Cellular_Component_2025	Nuclear Lumen (GO:0031981)	51/814	1.549260e-01	5.464058e-01	0	0	1.175813e+00	2.192665e+00	TOP2A;TUT4;FMR1;HNRNPU;WDR46;SFR1;LONP1;TRIM27;DFFB;ACTR6;SLC30A5;PIH1D1;BCKDHB;DYNLT4;DNTTIP1;P3H4;SENP3;PPM1B;EWSR1;NFX1;SBDS;SRSF9;SLBP;SP100;DDX27;MRPS31;AKAP8;RPF2;RPF1;NOL6;MYG1;TCOF1;RNF138;NACC2;SURF6;RPP14;DCAF13;SRPK2;XRCC6;NPM1;UTP4;PNO1;ZFC3H1;UPF3A;NLE1;GNL3L;SNX15;TAOK2;MDM2;MAGED2;NF2
GO_Cellular_Component_2025	INO80-type Complex (GO:0097346)	3/26	1.641754e-01	5.668372e-01	0	0	2.281884e+00	4.122954e+00	ACTR6;EP400;BRD8
GO_Cellular_Component_2025	Endolysosome (GO:0036019)	3/26	1.641754e-01	5.668372e-01	0	0	2.281884e+00	4.122954e+00	CLTA;AP2B1;TPCN2
GO_Cellular_Component_2025	Spindle (GO:0005819)	16/227	1.703468e-01	5.820183e-01	0	0	1.329395e+00	2.352921e+00	PARP4;HDAC3;BOD1;CUL3;HNRNPU;KLHL22;SKA3;EML2;ATAT1;PRC1;KATNA1;NUP62;PKP4;KIF20A;TBL1X;MAD1L1
GO_Cellular_Component_2025	Nucleolus (GO:0005730)	50/805	1.729754e-01	5.849064e-01	0	0	1.164358e+00	2.042989e+00	TOP2A;TUT4;FMR1;WDR46;SFR1;LONP1;TRIM27;DFFB;ACTR6;SLC30A5;PIH1D1;BCKDHB;DYNLT4;DNTTIP1;P3H4;SENP3;PPM1B;EWSR1;NFX1;SBDS;SRSF9;SLBP;SP100;DDX27;MRPS31;AKAP8;RPF2;RPF1;NOL6;MYG1;TCOF1;RNF138;NACC2;SURF6;RPP14;DCAF13;SRPK2;XRCC6;NPM1;UTP4;PNO1;ZFC3H1;UPF3A;NLE1;GNL3L;SNX15;TAOK2;MDM2;MAGED2;NF2
GO_Cellular_Component_2025	NADPH Oxidase Complex (GO:0043020)	2/15	1.935571e-01	6.178459e-01	0	0	2.690386e+00	4.418106e+00	NCF1;NCOA3
GO_Cellular_Component_2025	U2-type Prespliceosome (GO:0071004)	2/15	1.935571e-01	6.178459e-01	0	0	2.690386e+00	4.418106e+00	U2AF2;LUC7L
GO_Cellular_Component_2025	Prespliceosome (GO:0071010)	2/15	1.935571e-01	6.178459e-01	0	0	2.690386e+00	4.418106e+00	U2AF2;LUC7L
GO_Cellular_Component_2025	Secondary Lysosome (GO:0005767)	2/15	1.935571e-01	6.178459e-01	0	0	2.690386e+00	4.418106e+00	NCF1;NCOA4
GO_Cellular_Component_2025	Small-Subunit Processome (GO:0032040)	6/72	1.941730e-01	6.178459e-01	0	0	1.591205e+00	2.607993e+00	UTP4;PNO1;RPS5;WDR46;DCAF13;NOL6
GO_Cellular_Component_2025	Tertiary Granule Membrane (GO:0070821)	6/72	1.941730e-01	6.178459e-01	0	0	1.591205e+00	2.607993e+00	RAP2C;CD300A;ANO6;LAMTOR2;ATP11A;CD47
GO_Cellular_Component_2025	Ficolin-1-Rich Granule (GO:0101002)	13/184	1.986745e-01	6.178459e-01	0	0	1.331901e+00	2.152469e+00	KCMF1;GSDMD;ACTR2;XRCC6;PSMD11;CD300A;PSMD13;CTSZ;APEH;BIN2;PSMD2;PPY;ATP6V0A1
GO_Cellular_Component_2025	Lipid Droplet (GO:0005811)	7/88	1.990935e-01	6.178459e-01	0	0	1.512828e+00	2.441674e+00	EHD1;FIG4;CYB5R3;DHRSX;FABP4;OSBPL2;AUP1
GO_Cellular_Component_2025	Cul3-RING Ubiquitin Ligase Complex (GO:0031463)	5/58	2.043679e-01	6.178459e-01	0	0	1.650856e+00	2.621284e+00	CUL3;GLMN;KBTBD2;KLHL22;TNFAIP1
GO_Cellular_Component_2025	Microvillus (GO:0005902)	5/58	2.043679e-01	6.178459e-01	0	0	1.650856e+00	2.621284e+00	CALML4;TEK;TPRN;JAM3;MYO1G
GO_Cellular_Component_2025	Transport Vesicle Membrane (GO:0030658)	5/58	2.043679e-01	6.178459e-01	0	0	1.650856e+00	2.621284e+00	SEC13;CNIH1;SLC30A5;FOLR2;SEC24D
GO_Cellular_Component_2025	SWI/SNF Complex (GO:0016514)	3/29	2.057226e-01	6.178459e-01	0	0	2.018269e+00	3.191341e+00	SS18;SMARCD2;BICRAL
GO_Cellular_Component_2025	Early Endosome (GO:0005769)	21/320	2.107131e-01	6.178459e-01	0	0	1.231279e+00	1.917419e+00	NRP1;PTPN1;CXCR4;PLD3;TMEM230;EHD1;FIG4;PNKD;EHD4;SNX27;TMEM127;RPS6KC1;CRYZL1;RAB29;AP1S1;AP3S2;AP3S1;NF2;PLPP2;SNX6;MAPK3
GO_Cellular_Component_2025	COPI-coated Vesicle Membrane (GO:0030663)	2/16	2.137368e-01	6.178459e-01	0	0	2.498084e+00	3.854568e+00	COPA;TMED7
GO_Cellular_Component_2025	Clathrin Coat (GO:0030118)	2/16	2.137368e-01	6.178459e-01	0	0	2.498084e+00	3.854568e+00	NECAP1;CLTA
GO_Cellular_Component_2025	Membrane Raft (GO:0045121)	12/171	2.170438e-01	6.178459e-01	0	0	1.321847e+00	2.019328e+00	CD79A;ZAP70;PTPRC;STIM1;RFTN1;SLC39A6;MYADM;ORAI1;TLR6;TEK;TNFRSF1A;TLR2
GO_Cellular_Component_2025	MLL1 Complex (GO:0071339)	3/30	2.200678e-01	6.178459e-01	0	0	1.943416e+00	2.941981e+00	MAX;TAF6;SENP3
GO_Cellular_Component_2025	Cell Projection Membrane (GO:0031253)	8/107	2.231903e-01	6.178459e-01	0	0	1.414555e+00	2.121451e+00	TTC8;ARL13B;SCNN1A;CYBRD1;PLEKHO1;SLC26A4;BBS4;TMEM231
GO_Cellular_Component_2025	PRC1 Complex (GO:0035102)	2/17	2.340975e-01	6.178459e-01	0	0	2.331422e+00	3.385265e+00	PHC2;PCGF3
GO_Cellular_Component_2025	Protein Phosphatase Type 2A Complex (GO:0000159)	2/17	2.340975e-01	6.178459e-01	0	0	2.331422e+00	3.385265e+00	PPP2CB;PPP2R2A
GO_Cellular_Component_2025	MLL1/2 Complex (GO:0044665)	3/31	2.346064e-01	6.178459e-01	0	0	1.873909e+00	2.716879e+00	MAX;TAF6;SENP3
GO_Cellular_Component_2025	Extrinsic Component of Cytoplasmic Side of Plasma Membrane (GO:0031234)	4/46	2.372072e-01	6.178459e-01	0	0	1.666005e+00	2.397083e+00	GNAT3;GNAS;TGM3;JAK1
GO_Cellular_Component_2025	Ribosome (GO:0005840)	4/46	2.372072e-01	6.178459e-01	0	0	1.666005e+00	2.397083e+00	RPS5;HSPA14;NCK1;SF1
GO_Cellular_Component_2025	ATP-binding Cassette (ABC) Transporter Complex (GO:0043190)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	ABCB6
GO_Cellular_Component_2025	Hrd1p Ubiquitin Ligase Complex (GO:0000836)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	SYVN1
GO_Cellular_Component_2025	PAR Polarity Complex (GO:0120157)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	PRKCZ
GO_Cellular_Component_2025	Sec61 Translocon Complex (GO:0005784)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	SSR4
GO_Cellular_Component_2025	THO Complex Part of Transcription Export Complex (GO:0000445)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	THOC3
GO_Cellular_Component_2025	Chromaffin Granule (GO:0042583)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	SRI
GO_Cellular_Component_2025	Phagolysosome (GO:0032010)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	NCF1
GO_Cellular_Component_2025	Sarcoglycan Complex (GO:0016012)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	SGCE
GO_Cellular_Component_2025	Sex Chromosome (GO:0000803)	1/5	2.429943e-01	6.178459e-01	0	0	4.369917e+00	6.182197e+00	PCGF3
GO_Cellular_Component_2025	Cytoskeleton (GO:0005856)	42/694	2.475298e-01	6.210053e-01	0	0	1.130240e+00	1.578068e+00	PSMD10;HIP1;SLAIN2;HINT1;CAPZB;ARL13B;VPS72;KATNA1;ARHGDIA;TEKT1;BMERB1;PDLIM7;MPZL2;ENKD1;MAPK3;NDC1;ESRRA;ACTR3;ACTR2;RBM39;NCOA3;PMM2;KLHL22;SEPTIN9;DYNLL2;CLK3;DNAJA1;TOX4;CCNA1;MARCKS;HAX1;ACTC1;PRC1;TRIP6;TAOK2;CDC42EP1;PKP4;HNRNPC;KIFC3;NF2;P4HB;MYO1G
GO_Cellular_Component_2025	Kinetochore Microtubule (GO:0005828)	2/18	2.545604e-01	6.210053e-01	0	0	2.185592e+00	2.990364e+00	CHMP1B;RAB11A
GO_Cellular_Component_2025	Golgi Cisterna (GO:0031985)	4/48	2.611759e-01	6.210053e-01	0	0	1.590109e+00	2.134818e+00	NECAB3;MAN2A1;RAB34;GOSR1
GO_Cellular_Component_2025	Phagocytic Vesicle Membrane (GO:0030670)	4/48	2.611759e-01	6.210053e-01	0	0	1.590109e+00	2.134818e+00	SEC14L2;PIP4P2;APPL2;ATP6V0A1
GO_Cellular_Component_2025	Sarcoplasmic Reticulum (GO:0016529)	4/48	2.611759e-01	6.210053e-01	0	0	1.590109e+00	2.134818e+00	HAX1;STIM1;SRI;TMEM38B
GO_Cellular_Component_2025	Chromosome (GO:0005694)	12/179	2.641206e-01	6.210053e-01	0	0	1.257988e+00	1.674822e+00	TOP2A;DDX27;XRCC4;UTP4;FMR1;HP1BP3;DNTTIP1;RECQL;HNRNPU;SURF6;RPF2;BRD4
GO_Cellular_Component_2025	Secretory Granule Lumen (GO:0034774)	20/316	2.670887e-01	6.210053e-01	0	0	1.183608e+00	1.562569e+00	GSDMD;LGALS3BP;SLC48A1;ACTR2;XRCC6;PSMD11;PSMD13;CTSZ;FGG;GTPBP2;C3;ISLR;CYB5R3;BIN2;PSMD2;TOLLIP;PPY;MAGED2;NIT2;FERMT3
GO_Cellular_Component_2025	ATPase Dependent Transmembrane Transport Complex (GO:0098533)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	ABCB6
GO_Cellular_Component_2025	Cdc73/Paf1 Complex (GO:0016593)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	LEO1
GO_Cellular_Component_2025	PTW/PP1 Phosphatase Complex (GO:0072357)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	TOX4
GO_Cellular_Component_2025	TOM Complex (GO:0140596)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	TOMM7
GO_Cellular_Component_2025	X Chromosome (GO:0000805)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	PCGF3
GO_Cellular_Component_2025	Dystroglycan Complex (GO:0016011)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	SGCE
GO_Cellular_Component_2025	Matrix Side of Mitochondrial Inner Membrane (GO:0099617)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	PAM16
GO_Cellular_Component_2025	Membrane Attack Complex (GO:0005579)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	PSMA7
GO_Cellular_Component_2025	Phosphatidylinositol 3-Kinase Complex, Class III (GO:0035032)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	BECN1
GO_Cellular_Component_2025	Pinosome (GO:0044352)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	APPL2
GO_Cellular_Component_2025	Proton-Transporting V-type ATPase, V0 Domain (GO:0033179)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	ATP6V0A1
GO_Cellular_Component_2025	Pyruvate Dehydrogenase Complex (GO:0045254)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	PDK2
GO_Cellular_Component_2025	Vacuolar Proton-Transporting V-type ATPase, V0 Domain (GO:0000220)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	ATP6V0A1
GO_Cellular_Component_2025	Zonula Adherens (GO:0005915)	1/6	2.839963e-01	6.210053e-01	0	0	3.495749e+00	4.400427e+00	KIFC3
GO_Cellular_Component_2025	Clathrin Adaptor Complex (GO:0030131)	2/20	2.955177e-01	6.377812e-01	0	0	1.942543e+00	2.368012e+00	AP1S1;AP2B1
GO_Cellular_Component_2025	Phagocytic Vesicle (GO:0045335)	7/100	2.977904e-01	6.377812e-01	0	0	1.316785e+00	1.595107e+00	SEC14L2;PIP4P2;NCF1;RAB34;APPL2;RAB11A;ATP6V0A1
GO_Cellular_Component_2025	Peroxisome (GO:0005777)	9/134	3.016237e-01	6.377812e-01	0	0	1.259799e+00	1.509964e+00	ALDH3A2;IDI1;FDPS;HSDL2;DHRS7B;NUDT19;PXMP4;CRAT;PEX14
GO_Cellular_Component_2025	Adherens Junction (GO:0005912)	10/151	3.021129e-01	6.377812e-01	0	0	1.241036e+00	1.485463e+00	PDLIM3;EHD4;CTNNA1;CDC42EP1;PKP4;NF2;KIFC3;EIF4G2;PDLIM7;PAK4
GO_Cellular_Component_2025	Autophagosome Membrane (GO:0000421)	3/36	3.091454e-01	6.377812e-01	0	0	1.589562e+00	1.866057e+00	CHMP1B;ATG4B;IRGM
GO_Cellular_Component_2025	Motile Cilium (GO:0031514)	6/85	3.125602e-01	6.377812e-01	0	0	1.328444e+00	1.544925e+00	RSPH1;ARL13B;SCNN1A;NPHP1;CFAP206;BBS4
GO_Cellular_Component_2025	Actin Cytoskeleton (GO:0015629)	22/361	3.140171e-01	6.377812e-01	0	0	1.136335e+00	1.316226e+00	NDC1;ACTR3;ACTR2;HIP1;SEPTIN9;AIF1;TOX4;MARCKS;HAX1;ACTC1;BIN2;CAPZB;VPS72;TAOK2;MYADM;LANCL2;LPXN;HNRNPC;TEK;PDLIM7;FERMT3;MYO1G
GO_Cellular_Component_2025	Anaphase-Promoting Complex (GO:0005680)	2/21	3.158920e-01	6.377812e-01	0	0	1.840206e+00	2.120571e+00	UBE2S;CDC26
GO_Cellular_Component_2025	Cytoplasmic Dynein Complex (GO:0005868)	2/21	3.158920e-01	6.377812e-01	0	0	1.840206e+00	2.120571e+00	DYNLT4;DYNLL2
GO_Cellular_Component_2025	Microbody Membrane (GO:0031903)	4/53	3.227217e-01	6.377812e-01	0	0	1.427474e+00	1.614423e+00	ALDH3A2;DHRS7B;PXMP4;PEX14
GO_Cellular_Component_2025	Peroxisomal Membrane (GO:0005778)	4/53	3.227217e-01	6.377812e-01	0	0	1.427474e+00	1.614423e+00	ALDH3A2;DHRS7B;PXMP4;PEX14
GO_Cellular_Component_2025	RISC-loading Complex (GO:0070578)	1/7	3.227795e-01	6.377812e-01	0	0	2.912970e+00	3.293945e+00	TARBP2
GO_Cellular_Component_2025	U6 snRNP (GO:0005688)	1/7	3.227795e-01	6.377812e-01	0	0	2.912970e+00	3.293945e+00	LSM4
GO_Cellular_Component_2025	Cortical Endoplasmic Reticulum (GO:0032541)	1/7	3.227795e-01	6.377812e-01	0	0	2.912970e+00	3.293945e+00	STIM1
GO_Cellular_Component_2025	Oligosaccharyltransferase Complex A (GO:0160226)	1/7	3.227795e-01	6.377812e-01	0	0	2.912970e+00	3.293945e+00	STT3A
GO_Cellular_Component_2025	Oligosaccharyltransferase Complex B (GO:0160227)	1/7	3.227795e-01	6.377812e-01	0	0	2.912970e+00	3.293945e+00	STT3B
GO_Cellular_Component_2025	Acrosomal Vesicle (GO:0001669)	5/72	3.507339e-01	6.654122e-01	0	0	1.304932e+00	1.367213e+00	RAB2B;DYNLT4;SCNN1A;ZPBP2;PCSK4
GO_Cellular_Component_2025	U2 snRNP (GO:0005686)	2/23	3.561795e-01	6.654122e-01	0	0	1.664772e+00	1.718579e+00	SF3B2;HTATSF1
GO_Cellular_Component_2025	9+0 Non-Motile Cilium (GO:0097731)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	DYNLL2
GO_Cellular_Component_2025	RNA N6-methyladenosine Methyltransferase Complex (GO:0036396)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	METTL14
GO_Cellular_Component_2025	Macropinosome (GO:0044354)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	APPL2
GO_Cellular_Component_2025	Phosphatidylinositol 3-Kinase Complex, Class I (GO:0097651)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	PIK3CA
GO_Cellular_Component_2025	Phosphatidylinositol 3-Kinase Complex, Class IA (GO:0005943)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	PIK3CA
GO_Cellular_Component_2025	Platelet Dense Tubular Network Membrane (GO:0031095)	1/8	3.594638e-01	6.654122e-01	0	0	2.496699e+00	2.554477e+00	EHD1
GO_Cellular_Component_2025	Specific Granule (GO:0042581)	10/159	3.596212e-01	6.654122e-01	0	0	1.173902e+00	1.200555e+00	GSDMD;DGAT1;TOLLIP;CTSZ;ANO6;LAMTOR2;ATP11A;CD47;NIT2;HMOX2
GO_Cellular_Component_2025	Vacuolar Membrane (GO:0005774)	4/56	3.601661e-01	6.654122e-01	0	0	1.344906e+00	1.373405e+00	CHMP1B;ATG4B;IRGM;ATP6V0A1
GO_Cellular_Component_2025	Platelet Alpha Granule (GO:0031091)	6/90	3.611078e-01	6.654122e-01	0	0	1.249038e+00	1.272244e+00	SLC48A1;ISLR;FGG;MAGED2;GTPBP2;FERMT3
GO_Cellular_Component_2025	Specific Granule Membrane (GO:0035579)	6/90	3.611078e-01	6.654122e-01	0	0	1.249038e+00	1.272244e+00	DGAT1;ANO6;LAMTOR2;ATP11A;CD47;HMOX2
GO_Cellular_Component_2025	Filopodium (GO:0030175)	4/57	3.726509e-01	6.828464e-01	0	0	1.319461e+00	1.302457e+00	TOX4;ACTC1;FMR1;NF2
GO_Cellular_Component_2025	U12-type Spliceosomal Complex (GO:0005689)	2/24	3.760086e-01	6.851713e-01	0	0	1.589017e+00	1.554286e+00	SF3B2;PDCD7
GO_Cellular_Component_2025	AP-2 Adaptor Complex (GO:0030122)	1/9	3.941626e-01	6.901612e-01	0	0	2.184496e+00	2.033748e+00	AP2B1
GO_Cellular_Component_2025	Amphisome Membrane (GO:1904930)	1/9	3.941626e-01	6.901612e-01	0	0	2.184496e+00	2.033748e+00	CHMP1B
GO_Cellular_Component_2025	Autolysosome (GO:0044754)	1/9	3.941626e-01	6.901612e-01	0	0	2.184496e+00	2.033748e+00	NCOA4
GO_Cellular_Component_2025	bBAF Complex (GO:0140092)	1/9	3.941626e-01	6.901612e-01	0	0	2.184496e+00	2.033748e+00	SMARCD2
