Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
NURSA_Human_Endogenous_Complexome,BL2437 (PUS1),8/61,0.016606785,0.045169444,0,0,2.648740676,10.85439081,CAMK2D;CAPZB;LMNA;HNRNPU;DLST;DLAT;SUPT6H;ABCF3
NURSA_Human_Endogenous_Complexome,BL5784 (WDR44),8/61,0.016606785,0.045169444,0,0,2.648740676,10.85439081,TOP2A;NPM1;CAPZB;TCOF1;SCNN1A;LMNA;DLST;RAB11A
NURSA_Human_Endogenous_Complexome,BL8633 (MASTL),11/98,0.016866223,0.045603758,0,0,2.220899811,9.066695347,TOP2A;RBM39;XRCC6;NPM1;VPS72;ACTL6A;LMNA;EP400;HNRNPU;BRD8;MAD1L1
NURSA_Human_Endogenous_Complexome,BL9431 (C7orf20),11/98,0.016866223,0.045603758,0,0,2.220899811,9.066695347,TOP2A;PCMT1;RBM39;GANAB;HNRNPK;LMNA;MLX;HNRNPU;DLST;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL440 (CREBBP),11/98,0.016866223,0.045603758,0,0,2.220899811,9.066695347,TOP2A;SPAG9;XRCC6;HNRNPK;ACTC1;TCOF1;NCOA3;LMNA;EIF3J;HNRNPU;HNRNPC
NURSA_Human_Endogenous_Complexome,EPI-2305-1 (TNFSF9),13/124,0.016894062,0.045603758,0,0,2.058415425,8.39996747,TOP2A;RBM17;RBM39;SF3B2;NCBP1;PDCD7;HNRNPU;USP39;PRPF4;SART1;PRPF6;TCOF1;LMNA
NURSA_Human_Endogenous_Complexome,BL3923 (PPP4C),13/124,0.016894062,0.045603758,0,0,2.058415425,8.39996747,MCCC2;TOP2A;IGBP1;XRCC6;NPM1;HNRNPU;PCMT1;HNRNPK;ACTC1;TCOF1;NFX1;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1730 (SPEN),21/235,0.016977465,0.04562215,0,0,1.728193146,7.043887848,TOP2A;KCMF1;BECN1;RBM39;XRCC6;NPM1;RFC3;CPSF1;PNO1;HNRNPU;DDX52;SMC4;HNRNPK;PRPF6;TCOF1;PUF60;FUBP1;LMNA;TAF6;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,SC-48847 (BRE),21/235,0.016977465,0.04562215,0,0,1.728193146,7.043887848,CPSF1;RPS5;HP1BP3;PLEKHA5;HNRNPU;ELAVL1;HNRNPAB;CLPX;KLF16;NOL6;NUP93;ATRN;CSRP2;PRC1;LMNA;RALY;KIF20A;HNRNPC;NIT2;HTATIP2;RBM22
NURSA_Human_Endogenous_Complexome,a-PTEN (WG) (PTEN),21/235,0.016977465,0.04562215,0,0,1.728193146,7.043887848,RANBP1;XRCC6;NPM1;PSMD13;ANXA5;HNRNPU;HNRNPAB;EHD1;PCMT1;PSMA3;HNRNPK;EHD4;ACTC1;MTHFD1;PSMA1;YWHAQ;PSMD2;EIF3G;MAGED2;UBA1;P4HB
NURSA_Human_Endogenous_Complexome,SC-163 (CDK2),15/151,0.017067236,0.045725862,0,0,1.939544779,7.895100685,CDKN1C;CSF1R;PSMD11;CDKN1B;XRCC4;CUL1;HNRNPU;DYNLL2;TCOF1;PUF60;PSMD2;LMNA;EP400;CKS2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1099 (HIPK2),15/151,0.017067236,0.045725862,0,0,1.939544779,7.895100685,RNH1;ACTL6A;AIP;CNOT10;ARFGAP2;DNAJA1;PCMT1;DDX19A;HNRNPK;EHD4;FUBP1;LMNA;CCT7;MAD1L1;EIF4G2
NURSA_Human_Endogenous_Complexome,SC-126 (TP53),37/475,0.017112591,0.045778744,0,0,1.49236273,6.070843156,SMARCD2;COPA;PXN;HP1BP3;HNRNPU;SLC3A2;ELAVL1;TCOF1;CAPZB;MTHFD1L;PSMD2;LMNA;LONP1;CCT7;HNRNPA3;XRCC6;NPM1;ACTL6A;ZFR;RECQL;HNRNPAB;SND1;PEX14;PDIA4;NUP93;PRPF4;PPM1B;HNRNPK;ACTC1;MTHFD1;EWSR1;UBE2S;MDM2;EIF3G;MCM5;UBA1;HNRNPC
NURSA_Human_Endogenous_Complexome,BL2666 (HDAC2),16/165,0.017356217,0.046206752,0,0,1.888805721,7.656849189,TOP2A;SPAG9;XRCC6;NPM1;MBD2;HNRNPU;DLST;FBXO22;ELAVL1;HNRNPAB;GATAD2A;HNRNPK;ACTC1;HNRNPC;DLAT;CCT7
NURSA_Human_Endogenous_Complexome,BL6379 (BCAR1),16/165,0.017356217,0.046206752,0,0,1.888805721,7.656849189,TOP2A;XRCC6;RFC3;NPM1;ACTL6A;AIP;HNRNPU;DLST;ELAVL1;DDX19A;HNRNPK;PUF60;LMNA;ARHGEF1;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL7477 (CHTF18),22/250,0.017387692,0.046206752,0,0,1.699646146,6.886953713,TOP2A;RBM17;RBM39;SF3B2;NPM1;RFC3;ACTL6A;HNRNPU;DDX52;USP39;HNRNPAB;SMU1;PRPF4;SART1;HNRNPK;PRPF6;TCOF1;EWSR1;U2AF2;LMNA;LUC7L;RBM6
NURSA_Human_Endogenous_Complexome,BL9277 (PIK3R4),19/207,0.017401871,0.046206752,0,0,1.778970365,7.20692478,TOP2A;BECN1;XRCC6;RFC3;ACTL6A;HNRNPU;DLST;USP39;GATAD2A;DNAJA1;PRPF4;SART1;HNRNPK;PRPF6;TCOF1;LMNA;TAF6;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL508 (BRE),19/207,0.017401871,0.046206752,0,0,1.778970365,7.20692478,TOP2A;RBM39;XRCC6;CIZ1;CPSF1;HNRNPU;ELAVL1;DDX19A;HNRNPK;TCOF1;PIK3CA;NME7;FUBP1;LMNA;TUBGCP5;MAGED2;TAF6;ABCF3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL4155 (USP38),7/50,0.017466224,0.046308817,0,0,2.855494078,11.55757317,TOP2A;PPP2CB;RBM39;RFC3;XRCC6;LMNA;DDX41
NURSA_Human_Endogenous_Complexome,BL1437 (PIM1),18/193,0.017497469,0.046322929,0,0,1.810092555,7.323089719,TOP2A;CSF1R;BECN1;XRCC6;CPSF1;HNRNPU;SMC4;ELAVL1;ARFGAP2;SART1;DDX19A;HNRNPK;TCOF1;LMNA;MAGED2;CCT7;KPNA3;MAD1L1
NURSA_Human_Endogenous_Complexome,CBC601 (RAD18),10/86,0.017648764,0.046654351,0,0,2.310418404,9.327365953,TOP2A;SEC13;SEC23IP;HNRNPK;TCOF1;ACTL6A;LMNA;LONP1;HNRNPU;DDX52
NURSA_Human_Endogenous_Complexome,BL3555 (SUPT5H),20/222,0.018000879,0.047428247,0,0,1.743151738,7.002823935,TOP2A;RBM39;XRCC6;SF3B2;NPM1;ACTL6A;DNTTIP1;AKAP8;HNRNPU;ELAVL1;PCMT1;HNRNPK;TCOF1;CAPZB;PUF60;U2AF2;LMNA;EIF3J;EIF3G;EIF3B
NURSA_Human_Endogenous_Complexome,BL2003 (RIF1),11/99,0.018078513,0.047428247,0,0,2.195545709,8.810793326,TOP2A;DNAJA1;NPM1;HNRNPK;ACTC1;PUF60;SHMT1;LMNA;HNRNPU;MAGED2;DDX52
NURSA_Human_Endogenous_Complexome,BL132 (MSH6),11/99,0.018078513,0.047428247,0,0,2.195545709,8.810793326,TOP2A;RFC3;HNRNPK;ACTC1;TCOF1;PUF60;ACTL6A;LMNA;HNRNPU;KIFC3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL4625 (RBMX2),11/99,0.018078513,0.047428247,0,0,2.195545709,8.810793326,TOP2A;PCMT1;HNRNPK;LMNA;OGDH;HNRNPU;DLST;SLAIN2;DLAT;MAD1L1;RAB11A
NURSA_Human_Endogenous_Complexome,BL2709 (FANCD2),12/112,0.018146533,0.047428247,0,0,2.108347339,8.452945869,TOP2A;RBM39;HNRNPK;TCOF1;PUF60;LMNA;LONP1;LEO1;HNRNPU;DLST;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2728 (SIN3A),9/74,0.018153845,0.047428247,0,0,2.43042544,9.743266676,HNRNPK;ACTC1;TCOF1;SIN3A;MAX;LMNA;FOXK2;KLF16;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5008 (RBM26),9/74,0.018153845,0.047428247,0,0,2.43042544,9.743266676,TOP2A;RBM39;NPM1;TCOF1;HP1BP3;LMNA;ZFC3H1;HNRNPU;HNRNPC
NURSA_Human_Endogenous_Complexome,SC-10784 (POLD1),9/74,0.018153845,0.047428247,0,0,2.43042544,9.743266676,TOP2A;DNAJA1;XRCC6;FUBP1;LMNA;POLD2;DNTTIP1;HNRNPU;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2601 (MED24),8/62,0.018191348,0.047456844,0,0,2.59955211,10.41590932,TOP2A;RBM39;XRCC6;HNRNPK;TCOF1;HNRNPU;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8514 (CKAP2),26/310,0.018260918,0.04754311,0,0,1.613848655,6.460223473,TOP2A;SF3B2;HNRNPU;USP39;GIGYF2;SART1;GANAB;TCOF1;PUF60;PSMD2;LMNA;HMG20B;EIF2B4;NPM1;RFC3;ACTL6A;NOSIP;NUP93;DNAJA1;DDX19A;HNRNPK;PRPF6;EWSR1;MAGED2;TAF6;EIF3B
NURSA_Human_Endogenous_Complexome,BL6410 (BCOR),16/166,0.018277625,0.04754311,0,0,1.876113714,7.508352706,TOP2A;XRCC6;NPM1;GTF3A;HNRNPU;DLST;AEBP1;GATAD2A;NUP93;ZMYM3;TCOF1;PUF60;LMNA;DNAJA2;OGDH;DLAT
NURSA_Human_Endogenous_Complexome,BL5074 (FANCI),14/139,0.018605441,0.048325469,0,0,1.968853134,7.844503951,KCMF1;RFC3;AKAP8L;AP2B1;DYNLL2;RAB11A;DNAJA1;SEC23IP;HNRNPK;PUF60;NFX1;LMNA;MYO18A;CCT7
NURSA_Human_Endogenous_Complexome,BL3841 (KDM5B),20/223,0.018805766,0.048774896,0,0,1.7344721,6.892084068,TOP2A;RBM39;XRCC6;COPA;RFC3;HNRNPU;DYNLL2;GATAD2A;NUP93;DDX19A;HNRNPK;ACTC1;EWSR1;FUBP1;LMNA;TIMELESS;LUC7L;MAGED2;UBA1;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2794 (TRIM24),22/252,0.018876571,0.048887584,0,0,1.684686309,6.687924547,TOP2A;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;ACTL6A;HP1BP3;HNRNPU;DDX52;ELAVL1;DDX19A;HNRNPK;ACTC1;EIF6;TCOF1;PUF60;LMNA;RALY;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1544 (TTK),26/311,0.018939399,0.048979313,0,0,1.608099719,6.378545138,TOP2A;SF3B2;DOCK7;AKAP8L;HNRNPU;USP39;SMC4;ELAVL1;PUF60;LMNA;RBM39;XRCC6;NPM1;RFC3;PNO1;ACTL6A;ZFR;DDX52;GATAD2A;ACAP3;HNRNPK;ACTC1;PACS1;MAGED2;KIF20A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1996 (DDB1),10/87,0.019006784,0.049015057,0,0,2.280291935,9.036704199,RBM39;XRCC6;HNRNPK;PUF60;CPSF1;LMNA;HNRNPU;ELAVL1;SND1;ARFGAP2
NURSA_Human_Endogenous_Complexome,BL7201 (EPS8L2),15/153,0.019018133,0.049015057,0,0,1.911231884,7.572993333,TOP2A;GCDH;ANXA5;HNRNPU;DYNLL2;PCMT1;AIMP2;HNRNPK;YWHAQ;FUBP1;LMNA;MLX;UBA1;CCT7;RAE1
NURSA_Human_Endogenous_Complexome,BL1757 (MED23),13/126,0.019062935,0.049015057,0,0,2.021768257,8.006221345,TOP2A;RFC3;PTOV1;MED9;DDX52;MED16;MED23;HNRNPK;MED24;ACTC1;TCOF1;LMNA;GART
NURSA_Human_Endogenous_Complexome,BL1005 (WAPAL),13/126,0.019062935,0.049015057,0,0,2.021768257,8.006221345,TOP2A;RFC3;NPM1;ACTL6A;ZFC3H1;HNRNPU;ARFGAP2;TCOF1;MTHFD1L;SIN3A;LMNA;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2780 (SUV39H1),18/195,0.019228334,0.049338477,0,0,1.789448556,7.070773984,TOP2A;OSBPL9;SF3B2;NPM1;RFC3;NCBP1;ACTL6A;ZFC3H1;HNRNPU;ELAVL1;SART1;HNRNPK;MED24;TCOF1;PUF60;PRC1;LMNA;HNRNPC
NURSA_Human_Endogenous_Complexome,BL6983 (ZBTB40),17/181,0.019296017,0.049338477,0,0,1.823553974,7.199129542,TOP2A;RFC3;HNRNPU;DLST;DYNLL2;EML2;NUP93;DDX19A;HNRNPK;ACTC1;TCOF1;LMNA;OGDH;DLAT;CCT7;POLR3K;MAD1L1
NURSA_Human_Endogenous_Complexome,BL7583 (WDR21A),7/51,0.019328506,0.049338477,0,0,2.790448631,11.01159658,TOP2A;XRCC6;TCOF1;LMNA;HNRNPU;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL698 (DIDO1),11/100,0.019354377,0.049338477,0,0,2.170761362,8.563299015,TOP2A;RFC3;PUF60;EWSR1;DNAJB11;LMNA;HNRNPU;MAGED2;DDX52;ELAVL1;GIGYF2
NURSA_Human_Endogenous_Complexome,EPI-2367-1 (AMPH),11/100,0.019354377,0.049338477,0,0,2.170761362,8.563299015,TOP2A;CPSF4;SEC13;NPM1;SEC23IP;HNRNPK;CPSF1;TCOF1;LMNA;DLAT;GART
NURSA_Human_Endogenous_Complexome,BL701 (TBK1),11/100,0.019354377,0.049338477,0,0,2.170761362,8.563299015,TOP2A;PCMT1;GOLGA4;SEC13;NPM1;HNRNPK;PIK3CA;SHMT1;ACTL6A;AGAP1;CARS2
NURSA_Human_Endogenous_Complexome,BL1683 (BUB1),26/312,0.019637579,0.049919898,0,0,1.602390986,6.297893715,TOP2A;HP1BP3;HNRNPU;TCOF1;PUF60;U2AF2;LMNA;LUC7L;RBM39;NPM1;RFC3;HNRNPA3;ACTL6A;ZFR;ZFC3H1;DDX52;HNRNPAB;HNRNPK;ACTC1;EIF6;MAGED2;UBA1;TAF6;HNRNPC;EMID1;MAD1L1
NURSA_Human_Endogenous_Complexome,BL405 (RFC3),20/224,0.019638326,0.049919898,0,0,1.725877557,6.783168623,TOP2A;NPM1;COPA;RFC3;DDX27;NCOA3;ACTL6A;HNRNPU;DDX52;GATAD2A;HNRNPK;TCOF1;PUF60;FUBP1;LMNA;CDC42EP1;MAGED2;TAF6;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL4917 (TRIM16),6/40,0.019707824,0.049954442,0,0,3.094052106,12.14953681,TOP2A;RFC3;HNRNPK;LMNA;TRIM27;BRD4
NURSA_Human_Endogenous_Complexome,BL2420 (DHX36),6/40,0.019707824,0.049954442,0,0,3.094052106,12.14953681,TOP2A;ABCA2;NPM1;DHX57;HNRNPU;ACP2
NURSA_Human_Endogenous_Complexome,BL4974 (USP20),8/63,0.019881274,0.050322715,0,0,2.55215222,9.999273697,TOP2A;XRCC6;RNH1;TCOF1;LMNA;AKAP8;DLST;MAD1L1
NURSA_Human_Endogenous_Complexome,BL6260 (MBD4),15/154,0.020055035,0.050690732,0,0,1.897380972,7.417384058,XRCC6;NPM1;SYVN1;HNRNPU;DLST;GATAD2A;SMU1;DNAJA1;SEC23IP;HNRNPK;PUF60;LMNA;OGDH;KIF20A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL3695 (DLGAP5),18/196,0.02014178,0.050782139,0,0,1.779300522,6.948095625,TOP2A;RBM39;NPM1;RFC3;HNRNPA3;PNO1;HNRNPU;HNRNPAB;GIGYF2;SART1;DDX19A;HNRNPK;PRPF6;TCOF1;EWSR1;LMNA;TAF6;CTBS
NURSA_Human_Endogenous_Complexome,BL2157 (USP34),24/283,0.020148034,0.050782139,0,0,1.63260306,6.374741195,TOP2A;RFC3;PNO1;ACTL6A;USP34;AKAP8L;DNTTIP1;HNRNPU;HNRNPAB;GATAD2A;ARFGAP2;PSMC3IP;DNAJA1;HNRNPK;ACTC1;ZMYM3;PUF60;SIN3A;LMNA;EP400;MAGED2;HNRNPC;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,a-HCV10 (),10/88,0.020439879,0.05144516,0,0,2.250937941,8.75675058,TOP2A;C3;RFC3;NPM1;YWHAQ;TCOF1;LMNA;HNRNPU;DDX52;MAD1L1
NURSA_Human_Endogenous_Complexome,SC-28236 (BAP1),20/225,0.020499151,0.051521775,0,0,1.717366863,6.676043551,TOP2A;RBM39;XRCC6;SF3B2;HIP1;CPSF1;ZFC3H1;HNRNPU;FOXK2;ELAVL1;KLF16;GATAD2A;SART1;HNRNPK;TCOF1;CAPZB;PUF60;LMNA;TAF6;HNRNPC
NURSA_Human_Endogenous_Complexome,EPI-2476-1 (DACH1),9/76,0.021280181,0.053409667,0,0,2.357625281,9.076808113,TOP2A;MED23;RBM39;NPM1;HNRNPK;TCOF1;LMNA;HNRNPU;MAD1L1
NURSA_Human_Endogenous_Complexome,SC-251 (E2F1),7/52,0.021325253,0.053447725,0,0,2.728294093,10.49810274,TOP2A;MCCC2;NPM1;HNRNPA3;PIK3CA;LMNA;POLD2
NURSA_Human_Endogenous_Complexome,BL1743 (CDK7),30/375,0.021511667,0.053764125,0,0,1.53367191,5.888011588,TOP2A;SF3B2;HP1BP3;HNRNPU;USP39;SART1;TCOF1;CAPZB;PUF60;U2AF2;LMNA;RBM39;NPM1;RFC3;HNRNPA3;CPSF1;ACTL6A;CNOT10;HNRNPAB;GATAD2A;PRPF4;HNRNPK;PRPF6;ACTC1;MTHFD1;EWSR1;ALDH16A1;MAGED2;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1462 (MAD2L1),30/375,0.021511667,0.053764125,0,0,1.53367191,5.888011588,TOP2A;COPA;AKAP8L;HNRNPU;SMC4;GIGYF2;PCMT1;TCOF1;PUF60;LMNA;ANXA7;CCT7;ABCF3;XRCC6;RFC3;ACTL6A;SND1;GATAD2A;NUP93;EHD1;DNAJA1;DDX19A;HNRNPK;ACTC1;HEATR5A;MAGED2;UBA1;HNRNPC;MAD1L1;EIF4G2
NURSA_Human_Endogenous_Complexome,BL7655 (C2orf3),8/64,0.021679931,0.054108989,0,0,2.506445183,9.6031146,TOP2A;PRPF6;TCOF1;FGG;LMNA;HNRNPU;AP2B1;NOL4
NURSA_Human_Endogenous_Complexome,BL5895 (MAP4K4),19/212,0.021767744,0.054252382,0,0,1.732420429,6.630537843,TOP2A;DFFB;RBM39;XRCC6;ACTL6A;DNTTIP1;HNRNPU;DLST;DDX41;PCMT1;PPP2CB;HNRNPK;PRPF6;PUF60;U2AF2;LMNA;HNRNPC;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1550 (HIPK2),21/241,0.021823364,0.054315252,0,0,1.680521315,6.427614502,TOP2A;RBM39;XRCC6;NPM1;COPA;RFC3;GFPT2;ACTL6A;HNRNPU;DDX52;GTPBP2;HTATSF1;ARFGAP2;HNRNPK;EHD4;PUF60;LMNA;KIF20A;CCT7;RAF1;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8332 (C1orf55),26/315,0.021854008,0.054315874,0,0,1.585501828,6.061961586,HNRNPU;SART1;CAPZB;PUF60;PSMD2;LMNA;ANXA7;CCT7;ABCF3;RFC3;CIZ1;PNO1;WDR18;AIP;ZFC3H1;CNOT10;MEX3C;ARFGAP1;GATAD2A;NUP93;DNAJA1;AIMP2;HNRNPK;PRPF6;EIF3G;MAGED2
NURSA_Human_Endogenous_Complexome,BL2149 (TPR),6/41,0.022061371,0.054755097,0,0,3.005491444,11.46272534,HNRNPK;ACTC1;LMNA;HNRNPU;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,ZMYND8-D23 (ZMYND8),15/156,0.022256769,0.055163448,0,0,1.870268547,7.116575879,TOP2A;SPAG9;RFC3;NPM1;AKR1A1;HNRNPU;THOC3;GATAD2A;PCMT1;HNRNPK;CAPZB;PUF60;LMNA;BRD8;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1004 (ATF7IP),16/170,0.022342559,0.055222896,0,0,1.826993999,6.94488273,TOP2A;SEC13;RFC3;NPM1;CPSF1;ACTL6A;NADSYN1;DNAJA1;DDX19A;HNRNPK;TCOF1;PUF60;LMNA;DNAJA2;KIF20A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2581 (RPTOR),16/170,0.022342559,0.055222896,0,0,1.826993999,6.94488273,TOP2A;RBM39;XRCC6;SF3B2;LIX1L;ACTL6A;FAM118A;HNRNPU;USP39;NPEPPS;ACTC1;TCOF1;FUBP1;LMNA;MYO18A;BRD4
NURSA_Human_Endogenous_Complexome,BL2454 (ZFPM2),24/286,0.022538087,0.055629228,0,0,1.613649633,6.11984476,TOP2A;RBM39;XRCC6;RFC3;HNRNPU;DLST;DDX52;GIGYF2;GATAD2A;ARFGAP2;DDX19A;HNRNPK;ACTC1;HEATR5A;TCOF1;PUF60;SIN3A;LMNA;EP400;MAGED2;ARHGEF1;DLAT;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1109 (CENPF),19/213,0.022733683,0.056034608,0,0,1.72339838,6.521180291,TOP2A;RBM39;RFC3;NCBP1;HNRNPU;DDX52;MED16;GATAD2A;DDX19A;HNRNPK;ACTC1;TCOF1;YWHAQ;PUF60;FUBP1;LMNA;MAGED2;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL3655 (PSIP1),9/77,0.022980489,0.056564924,0,0,2.322831088,8.764296528,TOP2A;PCMT1;NPM1;HNRNPK;ACTC1;TCOF1;PACS1;HNRNPU;ARFGAP2
NURSA_Human_Endogenous_Complexome,BL4675 (DBF4),18/199,0.023082758,0.056738499,0,0,1.74952922,6.593397126,TOP2A;RBM39;XRCC6;NPM1;RFC3;ACTL6A;HNRNPU;SMC4;DYNLL2;HNRNPK;ACTC1;TCOF1;SIN3A;LMNA;EP400;MYO18A;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL3734 (CBX4),14/143,0.02318819,0.056885017,0,0,1.907397336,7.179657548,SF3B2;CIZ1;HNRNPU;MED9;DLST;MED16;MED23;PCMT1;MED24;YWHAQ;MFSD5;DHX57;MED31;LMNA
NURSA_Human_Endogenous_Complexome,BL2640 (TERF2),17/185,0.023333251,0.056885017,0,0,1.779756321,6.688103276,TOP2A;RBM39;XRCC6;RFC3;NPM1;PARP4;ACTL6A;HNRNPU;TOX4;HNRNPK;ACTC1;PUF60;U2AF2;LMNA;EP400;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL9460 (ARNTL),15/157,0.023423591,0.056885017,0,0,1.856998734,6.971194773,TOP2A;XRCC6;SF3B2;NPM1;DOCK7;ACTL6A;HNRNPU;TANK;RAB11A;PCMT1;TBK1;HNRNPK;FUBP1;LMNA;MAD1L1
NURSA_Human_Endogenous_Complexome,BL268 (MCM8),15/157,0.023423591,0.056885017,0,0,1.856998734,6.971194773,TOP2A;XRCC6;RFC3;NPM1;ACTL6A;HNRNPU;PCMT1;DDX19A;HNRNPK;PUF60;UBE2S;LMNA;LONP1;MAD1L1;RBM22
NURSA_Human_Endogenous_Complexome,BL5036 (CHD8),15/157,0.023423591,0.056885017,0,0,1.856998734,6.971194773,XRCC6;RFC3;SHMT1;HNRNPU;AP2B1;PJA2;DNAJA1;SART1;PRPF6;HNRNPK;EHD4;PUF60;LMNA;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2747 (C1D),15/157,0.023423591,0.056885017,0,0,1.856998734,6.971194773,TOP2A;RBM39;SEC13;NPM1;RPS5;ACTL6A;ZFC3H1;HNRNPU;UBE3B;PCMT1;HNRNPK;TCOF1;LMNA;LONP1;TIMELESS
NURSA_Human_Endogenous_Complexome,BL2031 (RFWD2),31/393,0.023431319,0.056885017,0,0,1.510422137,5.669643962,CDKN1C;RNH1;HDAC3;ARAF;HNRNPU;GIGYF2;TBK1;PUF60;NACC2;LMNA;CTNNA1;ANXA7;CCT7;ABCF3;RBM39;RFC3;XRCC6;NPM1;NCBP1;DNTTIP1;CNOT10;ARFGAP2;NUP93;EHD1;DDX19A;HNRNPK;PRC1;MAGED2;UBA1;MAD1L1;EIF4G2
NURSA_Human_Endogenous_Complexome,BL2760 (MED17),16/171,0.023458056,0.056885017,0,0,1.815110197,6.811276015,TOP2A;CSF1R;RFC3;HNRNPU;DDX52;RAB11A;PCMT1;PRPF6;HNRNPK;TCOF1;PUF60;LMNA;EP400;TAF6;TCF3;BRD8
NURSA_Human_Endogenous_Complexome,BL4341 (SFRS8),7/53,0.023460693,0.056885017,0,0,2.668841927,10.0146396,TOP2A;PCMT1;RBM17;NPM1;LMNA;HNRNPU;DLST
NURSA_Human_Endogenous_Complexome,a-HCV6 (),7/53,0.023460693,0.056885017,0,0,2.668841927,10.0146396,TOP2A;PARP4;DNPEP;LMNA;HNRNPU;DLST;MAD1L1
NURSA_Human_Endogenous_Complexome,EPI-2516-1 (VTCN1),10/90,0.023539917,0.056968055,0,0,2.1944315,8.227050364,TOP2A;RFC3;GANAB;HNRNPK;TCOF1;LMNA;HNRNPU;P4HB;GMIP;PDIA4
NURSA_Human_Endogenous_Complexome,a-HCV4 (),8/65,0.023590577,0.056968055,0,0,2.462341901,9.226168393,TOP2A;RBM39;NPM1;XRCC6;RNH1;HNRNPK;ACTL6A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL6564 (BTF3),8/65,0.023590577,0.056968055,0,0,2.462341901,9.226168393,TOP2A;PCMT1;OGDH;HNRNPU;DLST;ARHGEF1;DLAT;JAM3
NURSA_Human_Endogenous_Complexome,SC-8051 (JUNB),13/130,0.024020126,0.05784901,0,0,1.952232606,7.279608359,TOP2A;XRCC6;RFC3;ACTL6A;HNRNPU;HNRNPK;ACTC1;TCOF1;PUF60;PSMD2;TAF6;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL596 (APTX),13/130,0.024020126,0.05784901,0,0,1.952232606,7.279608359,TOP2A;XRCC6;XRCC4;HNRNPU;NADSYN1;PRPF6;ACTC1;TCOF1;LMNA;MAP6;MAGED2;KPNA3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1705 (PHB2),27/333,0.024179422,0.058154277,0,0,1.555063503,5.788340296,RNH1;HNRNPU;PEBP1;APEH;SMC4;CAPZB;YWHAQ;KATNA1;EFHD2;ANXA7;CCT7;KPNA3;NADK;NQO1;XRCC6;ACTL6A;PLA2G4A;EML2;NUP93;AIMP2;HNRNPK;EIF2S3;MAGED2;UBA1;P4HB;EIF4G2;EIF3B
NURSA_Human_Endogenous_Complexome,BL1738 (CARM1),20/229,0.02423689,0.058165381,0,0,1.684138508,6.264792208,TOP2A;RBM39;XRCC6;SF3B2;NPM1;RFC3;SMARCD2;CPSF1;ACTL6A;HNRNPU;DDX52;HNRNPK;ACTC1;TCOF1;PUF60;U2AF2;LMNA;OGDH;MAGED2;TCF3
NURSA_Human_Endogenous_Complexome,BL4982 (RBM5),5月31日,0.024249138,0.058165381,0,0,3.370022834,12.53437606,PTPN1;SF3B2;LMNA;DLST;DLAT
NURSA_Human_Endogenous_Complexome,SC-67041 (PRAME),14/144,0.024455182,0.05858098,0,0,1.892624307,7.023364394,TOP2A;SF3B2;NPM1;ACTL6A;HNRNPU;DDX52;HNRNPAB;GATAD2A;ACTC1;TCOF1;PUF60;LMNA;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5214 (DOCK10),6/42,0.024597162,0.058842208,0,0,2.92185082,10.82582016,TOP2A;NPM1;GFPT2;LMNA;DLST;DLAT
